Start of simulation. Time: Tuesday, June 28, 2016 10:32:29 AM
Tuesday, June 28, 2016 10:32:30 AM Total Errors:   117, Errors this iteration:     2, Total Bits Simulated:       342, Bit Error Rate:  0.34, Percent errors found:  23.40
Tuesday, June 28, 2016 10:32:30 AM Total Errors:   119, Errors this iteration:     2, Total Bits Simulated:       344, Bit Error Rate:  0.35, Percent errors found:  23.80
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   120, Errors this iteration:     1, Total Bits Simulated:       348, Bit Error Rate:  0.34, Percent errors found:  24.00
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   121, Errors this iteration:     1, Total Bits Simulated:       354, Bit Error Rate:  0.34, Percent errors found:  24.20
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   123, Errors this iteration:     2, Total Bits Simulated:       356, Bit Error Rate:  0.35, Percent errors found:  24.60
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   124, Errors this iteration:     1, Total Bits Simulated:       358, Bit Error Rate:  0.35, Percent errors found:  24.80
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   125, Errors this iteration:     1, Total Bits Simulated:       360, Bit Error Rate:  0.35, Percent errors found:  25.00
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   126, Errors this iteration:     1, Total Bits Simulated:       362, Bit Error Rate:  0.35, Percent errors found:  25.20
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   127, Errors this iteration:     1, Total Bits Simulated:       364, Bit Error Rate:  0.35, Percent errors found:  25.40
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   129, Errors this iteration:     2, Total Bits Simulated:       366, Bit Error Rate:  0.35, Percent errors found:  25.80
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   130, Errors this iteration:     1, Total Bits Simulated:       370, Bit Error Rate:  0.35, Percent errors found:  26.00
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   131, Errors this iteration:     1, Total Bits Simulated:       372, Bit Error Rate:  0.35, Percent errors found:  26.20
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   133, Errors this iteration:     2, Total Bits Simulated:       376, Bit Error Rate:  0.35, Percent errors found:  26.60
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   134, Errors this iteration:     1, Total Bits Simulated:       378, Bit Error Rate:  0.35, Percent errors found:  26.80
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   136, Errors this iteration:     2, Total Bits Simulated:       380, Bit Error Rate:  0.36, Percent errors found:  27.20
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   138, Errors this iteration:     2, Total Bits Simulated:       386, Bit Error Rate:  0.36, Percent errors found:  27.60
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   139, Errors this iteration:     1, Total Bits Simulated:       392, Bit Error Rate:  0.35, Percent errors found:  27.80
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   141, Errors this iteration:     2, Total Bits Simulated:       396, Bit Error Rate:  0.36, Percent errors found:  28.20
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   142, Errors this iteration:     1, Total Bits Simulated:       400, Bit Error Rate:  0.36, Percent errors found:  28.40
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   143, Errors this iteration:     1, Total Bits Simulated:       408, Bit Error Rate:  0.35, Percent errors found:  28.60
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   144, Errors this iteration:     1, Total Bits Simulated:       418, Bit Error Rate:  0.34, Percent errors found:  28.80
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   145, Errors this iteration:     1, Total Bits Simulated:       422, Bit Error Rate:  0.34, Percent errors found:  29.00
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   147, Errors this iteration:     2, Total Bits Simulated:       424, Bit Error Rate:  0.35, Percent errors found:  29.40
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   149, Errors this iteration:     2, Total Bits Simulated:       430, Bit Error Rate:  0.35, Percent errors found:  29.80
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   150, Errors this iteration:     1, Total Bits Simulated:       434, Bit Error Rate:  0.35, Percent errors found:  30.00
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   151, Errors this iteration:     1, Total Bits Simulated:       436, Bit Error Rate:  0.35, Percent errors found:  30.20
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   152, Errors this iteration:     1, Total Bits Simulated:       440, Bit Error Rate:  0.35, Percent errors found:  30.40
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   153, Errors this iteration:     1, Total Bits Simulated:       442, Bit Error Rate:  0.35, Percent errors found:  30.60
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   154, Errors this iteration:     1, Total Bits Simulated:       444, Bit Error Rate:  0.35, Percent errors found:  30.80
