Start of simulation. Time: Wednesday, June 22, 2016 8:18:48 PM
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 108, Errors this iteration: 1, Total Bits Simulated: 320, Bit Error Rate: 0.3375, Percent errors found: 21.6
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 109, Errors this iteration: 1, Total Bits Simulated: 322, Bit Error Rate: 0.338509316770186, Percent errors found: 21.8
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 110, Errors this iteration: 1, Total Bits Simulated: 324, Bit Error Rate: 0.339506172839506, Percent errors found: 22
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 111, Errors this iteration: 1, Total Bits Simulated: 330, Bit Error Rate: 0.336363636363636, Percent errors found: 22.2
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 112, Errors this iteration: 1, Total Bits Simulated: 332, Bit Error Rate: 0.337349397590361, Percent errors found: 22.4
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 113, Errors this iteration: 1, Total Bits Simulated: 334, Bit Error Rate: 0.338323353293413, Percent errors found: 22.6
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 115, Errors this iteration: 2, Total Bits Simulated: 336, Bit Error Rate: 0.342261904761905, Percent errors found: 23
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 117, Errors this iteration: 2, Total Bits Simulated: 342, Bit Error Rate: 0.342105263157895, Percent errors found: 23.4
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 119, Errors this iteration: 2, Total Bits Simulated: 344, Bit Error Rate: 0.34593023255814, Percent errors found: 23.8
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 120, Errors this iteration: 1, Total Bits Simulated: 348, Bit Error Rate: 0.344827586206897, Percent errors found: 24
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 121, Errors this iteration: 1, Total Bits Simulated: 354, Bit Error Rate: 0.34180790960452, Percent errors found: 24.2
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 123, Errors this iteration: 2, Total Bits Simulated: 356, Bit Error Rate: 0.345505617977528, Percent errors found: 24.6
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 124, Errors this iteration: 1, Total Bits Simulated: 358, Bit Error Rate: 0.346368715083799, Percent errors found: 24.8
